wgi_glacier_id,political_unit,lat,lon
CA2O016CB044,CA,60.331,-136.04
CA2O016CB053,CA,60.242,-135.997
CA2O016CC004,CA,60.042,-135.6
CA2O016CC006,CA,60.027,-135.598
CA2O016CC016,CA,59.973,-135.557
CA2O016CC017,CA,59.981,-135.548
CA2O016CC028,CA,59.859,-135.51
CA2O016CC058,CA,59.953,-135.68
CA2O016CC063,CA,60.002,-135.696
CA2O016CC066,CA,59.988,-135.702
CA2O016CD023,CA,59.915,-135.692
CA2O016CD093,CA,60.019,-136.028
CA2O016CD098,CA,60.025,-136.037
CA2O016CD126,CA,60.044,-136.104
CA2O016CE003,CA,60.003,-136.06
CA2O016CE028,CA,59.975,-136.191
CA2O016CE070,CA,59.862,-136.266
CA2O016CE078,CA,59.918,-136.357
CA2O016CF022,CA,60.099,-136.338
CA2O016CF026,CA,60.035,-136.447
CA2O016CF042,CA,60.163,-136.605
CA2O016CG009,CA,60.597,-136.468
CA2O016CG017,CA,60.996,-136.279
CA2R011B0004,CA,78.33,-89.867
CA2R011B0036,CA,78.647,-89.742
CA2R011D0035,CA,78.687,-91.95
CA2R011E0002,CA,79.117,-90.733
CA2R012A0037,CA,79.667,-93.733
CA2R012B0014,CA,79.852,-95.25
CA2R012D0002,CA,80.273,-96.075
CA2R013A0042,CA,80.853,-93.683
CA2R013B0007,CA,80.832,-93.075
CA2R013C0041,CA,81.258,-92.425
CA2R013D0012,CA,80.753,-92.675
CA2R013D0052,CA,80.827,-92.483
CA2R014B0009,CA,78.732,-88.633
CA2R014B0016,CA,78.808,-88.783
CA2R014D0015,CA,79.295,-89.75
CA2R014D0027,CA,79.243,-89.267
CA2R014D0038,CA,79.107,-89.717
CA2R014D0040,CA,79.083,-89.733
CA2R014E0005,CA,79.46,-91.017
CA2R014E0009,CA,79.447,-90.967
CA2R014E0025,CA,79.537,-90.392
CA2R014E0032,CA,79.57,-90.168
CA2R014F0009,CA,79.607,-93.153
CA2R014F0010,CA,79.612,-93.175
CA2R014F0028,CA,79.527,-92.45
CA2R014F0034,CA,79.558,-92.5
CA2R014F0040,CA,79.603,-92.558
CA2R014F0049,CA,79.717,-92.208
CA2R014H0098,CA,80.017,-93.925
CA2R014J0012,CA,80.323,-93.617
CA2R014J0014,CA,80.302,-93.458
CA2R014K0046,CA,80.537,-92.683
CA2R014K0052,CA,80.6,-92.133
CA2R014K0055,CA,80.453,-92.2
CA2R014K0057,CA,80.44,-92.133
CA2R014K0076,CA,80.278,-92.467
CA2R014K0089,CA,80.28,-92.783
CA2R014L0002,CA,80.233,-92.613
CA2R014L0017,CA,80.178,-91.73
CA2R014L0022,CA,80.123,-90.867
CA2R014L0027,CA,79.962,-90.45
CA2R014M0030,CA,79.127,-88.668
CA2S011C0450,CA,77.322,-82.148
CA2S011D0140,CA,77.078,-81.185
CA2S011E0030,CA,77.185,-79.35
CA2S011E0170,CA,77.233,-79.655
CA2S011E0420,CA,76.942,-80.478
CA2S011E0890,CA,77.137,-80.302
CA2S011E1280,CA,77.147,-80.92
CA2S011G0160,CA,76.605,-78.727
CA2S011G0200,CA,76.617,-78.728
CA2S011G0380,CA,76.502,-78.535
CA2S011H0030,CA,76.233,-80.59
CA2S011H0200,CA,76.283,-80.173
CA2S011H0400,CA,76.378,-79.382
CA2S011H0490,CA,76.42,-79.39
CA2S017A0320,CA,77.638,-82.198
CA2S017H0210,CA,78.745,-75.552
CA2S017I0180,CA,78.483,-76.183
CA2S017J0310,CA,78.315,-75.693
CA2S017K0430,CA,77.948,-77.112
CA2S017K0450,CA,77.947,-77.022
CA2S017L0110,CA,77.408,-78.898
CA2T20000018,CA,72.709,-84.271
CA2T20000029,CA,73.667,-85.471
CA2T30000037,CA,71.229,-73.735
CA2T30000046,CA,71.258,-74.042
CA2T30000059,CA,71.043,-74.62
CA2T30000060,CA,71.033,-74.727
CA2T30000067,CA,71.086,-75.019
CA2T30000091,CA,71.624,-75.297
CA2T30000095,CA,71.471,-76.043
CA2T30000128,CA,72.223,-75.039
CA2T30000178,CA,72.193,-78.127
CA2T30000212,CA,71.581,-77.576
CA2T30000245,CA,72.627,-81.365
CA2T40000001,CA,68.698,-68.256
CA2T40000010,CA,68.834,-69.458
CA2T40000054,CA,69.438,-68.297
CA2T40000063,CA,69.517,-69.65
CA2T40000090,CA,69.902,-69.078
CA2T40000146,CA,70.48,-69.586
CA2T40000240,CA,70.764,-73.197
CA2T50000018,CA,66.219,-63.241
CA2T50000127,CA,66.827,-62.095
CA2T50000140,CA,66.824,-62.233
CA2T50000150,CA,66.58,-62.368
CA2T50000178,CA,66.773,-62.554
CA2T50000184,CA,66.683,-62.573
CA2T50000210,CA,66.525,-62.544
CA2T50000226,CA,66.739,-63.068
CA2T50000234,CA,66.799,-63
CA2T50000250,CA,66.574,-63.465
CA2T50000280,CA,66.607,-64.425
CA2T50000305,CA,66.992,-64.54
CA2T50000337,CA,67.475,-65.241
CA2T50000346,CA,67.547,-64.827
CA2T50000359,CA,67.534,-65.551
CA2T50000385,CA,67.572,-66.183
CA2T50000403,CA,67.876,-66.132
CA2T50000421,CA,67.832,-66.796
CA2T50000430,CA,67.575,-66.822
CA2T50000524,CA,68.428,-67.533
CA2T50000533,CA,68.38,-68.161
CA2T50000535,CA,68.424,-68.126
CA2T60000009,CA,63.883,-65.78
CA2T60000017,CA,63.837,-65.114
CA2T60000067,CA,66.837,-66.01
CA2T60000139,CA,66.262,-63.895
CA2T70000005,CA,62.563,-66.961
CH4J14320005,CH,46.49,9.955
CH4J14321004,CH,46.456,10.021
CH4J14323011,CH,46.392,9.845
CH4J14335012,CH,46.509,9.747
CH4J14344004,CH,46.699,10.003
CH4L01183008,CH,46.332,9.719
CH4L01200005,CH,46.074,8.063
CH4L01201004,CH,46.128,8.031
CH4L01214020,CH,46.469,8.535
CH4N01316003,CH,46.319,7.206
CH4N01317001,CH,46.272,7.186
CH4N01323002,CH,46.35,7.405
CH4N01325001,CH,46.385,7.587
CH4N01336005,CH,46.434,7.92
CH4N01340003,CH,46.474,8.109
CH4N01346002,CH,46.411,8.266
CH4N01347006,CH,46.261,8.001
CH4N01352015,CH,46.043,7.99
CH4N01352019,CH,46.012,7.999
CH4N01355005,CH,46.106,7.836
CH4N01365002,CH,46.167,7.509
CH4N01372012,CH,46.014,7.561
CH4N01382025,CH,45.98,7.452
CH4N01382028,CH,45.914,7.421
CH4N01384020,CH,45.899,7.234
CH4N01385017,CH,45.979,7.042
CH4R0130G017,CH,46.795,10.035
CH4R0132L001,CH,46.468,9.58
CH4R0133I002,CH,46.513,9.369
CH4R0133L005,CH,46.45,9.245
CH4R0133N007,CH,46.493,9.042
CH4R0134B004,CH,46.58,9.242
CH4R0134E001,CH,46.627,9.129
CH4R0134F008,CH,46.63,8.974
CH4R0134I006,CH,46.605,8.704
CH4R0134J003,CH,46.742,8.762
CH4R0134N009,CH,46.869,9.055
CH4R0141E008,CH,46.598,8.613
CH4R0141F014,CH,46.656,8.414
CH4R0141F047,CH,46.763,8.474
CH4R0141G002,CH,46.787,8.579
CH4R0141G014,CH,46.858,8.484
CH4R0144E012,CH,46.698,8.424
CH4R0144E015,CH,46.713,8.39
CH4R0144F006,CH,46.64,8.359
CH4R0144L015,CH,46.574,8.087
CH4R0145A008,CH,46.515,7.776
CH4R0145D001,CH,46.468,7.603
CL1H01000019,CL,-28.94,-69.78
CL1H03000011,CL,-29.26,-69.98
CL1H11000004,CL,-29.31,-70.16
CL1H1100006B,CL,-29.29,-70.11
CL1H12000004,CL,-29.49,-69.98
CL1H12000004,CL,-29.49,-69.98
CL1L00100021,CL,-52.642,-73.037
CL1L00202018,CL,-47.47,-73.09
CL1L00202053,CL,-47.3,-73.07
CL1L00203013,CL,-47.65,-73.25
CL1L00204012,CL,-47.72,-73.5
CL1L00204031,CL,-47.74,-73.8
US2O00502018,US,68.317,-148.333
CL1L03133002,CL,-53.283,-72.9
CL1L11100001,CL,-51.4,-73.39
CL1L71000002,CL,-42.809,-72.414
CL1M0022E008,CL,-37.882,-71.178
CL1M0022E023,CL,-37.836,-71.202
CL1M00414011,CL,-34.445,-70.067
CL1M00414014,CL,-34.465,-70.123
CL1M00414019,CL,-34.45,-70.207
CL1M00421005,CL,-34.891,-70.406
CL1M00423032,CL,-34.669,-70.391
CL1M00424041,CL,-34.803,-70.339
CL1M00424084,CL,-34.873,-70.376
CL1M00424111,CL,-34.886,-70.402
CL1M005A0034,CL,-34.071,-69.868
CL1M005A0037,CL,-34.008,-69.92
CL1M005A0073,CL,-34.215,-70.054
CL1M005B0060,CL,-33.913,-70.354
CL1M005B0065,CL,-33.922,-70.263
CL1M005C0044,CL,-33.837,-69.934
CL1M005C0059,CL,-33.954,-69.897
CL1M005C0069,CL,-33.932,-69.967
CL1M005C0085,CL,-33.883,-70.095
CL1M005F0061,CL,-33.314,-69.865
CL1M005F0075,CL,-33.386,-69.869
CL1M005F0079,CL,-33.408,-69.872
CL1M005F0083,CL,-33.422,-69.891
CL1M005F0086,CL,-33.417,-69.848
CL1M005F0111,CL,-33.458,-69.958
CL1M005G0026,CL,-33.18,-70.236
CL1M005G0033,CL,-33.107,-70.111
CL1M005G0050,CL,-33.118,-70.078
CL1M005G0064,CL,-33.18,-70.058
CL1M005U0013,CL,-33.126,-70.318
CL1M005U0019,CL,-33.138,-70.292
CL1M005U0027,CL,-33.215,-70.296
CL1M005U0029,CL,-33.237,-70.303
CL1N20200001,CL,-30.15,-70
CL1N30100007,CL,-29.667,-70.017
CL1N50000010,CL,-26.517,-68.417
CL1N80000001,CL,-22.433,-67.883
CN5A255C0024,CN,49.1,87.2
CN5A255C0030,CN,49.08,87.3
CN5A255D0003,CN,49.03,87.28
CN5A255D0004,CN,49.03,87.3
CN5A255D0007,CN,49.08,87.37
CN5A255E0030,CN,49.08,87.63
CN5A255F0003,CN,49.07,87.72
CN5A255F0007,CN,49.07,87.77
CN5A255F0009,CN,49.07,87.82
CN5A255F0031,CN,48.93,87.75
CN5A255G0001,CN,49,87.53
CN5A255G0003,CN,48.98,87.55
CN5A255G0019,CN,48.98,87.43
CN5A255I0005,CN,48.88,87.43
CN5A255N0026,CN,48.92,87.65
CN5A255T0004,CN,48.35,88.53
CN5A258E0006,CN,47.73,89.48
CN5A258E0007,CN,47.73,89.47
CN5A258E0008,CN,47.83,89.75
CN5A258E0019,CN,47.85,90.02
CN5J319J0002,CN,33.295,101.1
CN5J351D0004,CN,34.699,99.523
CN5J351D0014,CN,34.724,99.571
CN5K413A0002,CN,27.098,100.19
CN5K424B0007,CN,32.712,96.904
CN5K427A0019,CN,33.564,95.066
CN5K427B0016,CN,33.773,95.033
CN5K427B0024,CN,33.721,94.996
US2O00503004,US,68.367,-147.533
CN5K431E0002,CN,33.787,94.814
CN5K431E0003,CN,33.731,94.868
CN5K441I0001,CN,32.589,93.693
CN5K441K0028,CN,32.685,93.206
CN5K441M0054,CN,32.757,92.631
CN5K441M0081,CN,32.848,92.407
CN5K441M0086,CN,32.828,92.366
CN5K441M0111,CN,32.956,92.236
CN5K443D0010,CN,33.232,92.072
CN5K444B0008,CN,33.466,91.565
CN5K444B0062,CN,33.459,91.23
CN5K444B0080,CN,33.583,91.209
CN5K451F0072,CN,34.012,90.775
CN5K451F0075,CN,34.072,90.711
CN5K463G0011,CN,35.626,94.456
CN5K463G0019,CN,35.615,94.543
CN5K474E0004,CN,31.85,99.035
CN5K475B0007,CN,30.602,99.531
CN5K475D0003,CN,30.679,99.421
CN5K482A0006,CN,30.002,99.57
CN5K483D0034,CN,29.953,99.649
CN5K492C0004,CN,28.41,100.362
CN5K512N0021,CN,29.991,99.61
CN5K521H0019,CN,31.654,99.642
CN5K522C0002,CN,32,98.923
CN5K543B0005,CN,29.223,101.254
CN5K612D0022,CN,29.478,101.784
CN5K612D0032,CN,29.642,101.82
CN5K616E0016,CN,31.15,102.753
CN5K621F0013,CN,31.266,102.867
CN5K621F0017,CN,31.462,102.893
CN5K621G0002,CN,31.891,103.011
CN5L222B0013,CN,28.521,98.656
CN5L222B0014,CN,28.544,98.659
CN5L311A0003,CN,30.587,97.382
CN5L312A0015,CN,31.76,95.588
CN5L322A0021,CN,31.908,95.481
CN5L322C0035,CN,32.04,95.056
CN5L322C0041,CN,32.129,95.054
CN5L322G0006,CN,32.431,94.215
CN5L322G0012,CN,32.465,94.169
CN5L412G0031,CN,33.576,94.821
CN5L412G0056,CN,33.496,94.772
CN5L412I0010,CN,33.581,95
CN5L412I0021,CN,33.523,95.059
CN5L412I0024,CN,33.528,95.069
CN5L412J0001,CN,33.124,95.425
CN5N123H0013,CN,28.743,98.037
CN5N223A0022,CN,28.623,98.269
CN5N223C0019,CN,29.029,97.705
CN5N223C0042,CN,29.119,97.617
CN5N223D0016,CN,29.261,97.736
CN5N223F0032,CN,29.568,97.106
CN5N223F0057,CN,29.635,97.168
CN5N223F0080,CN,29.66,97.283
CN5N223G0006,CN,29.736,97.252
CN5N223G0010,CN,29.728,97.205
CN5N224A0019,CN,29.747,97.187
CN5N224A0020,CN,29.735,97.188
CN5N224A0022,CN,29.71,97.193
CN5N224A0049,CN,29.741,97.064
CN5N224A0098,CN,29.845,96.928
CN5N224B0004,CN,29.927,97.041
CN5N224B0006,CN,29.929,97.022
CN5N224B0007,CN,29.937,97.022
CN5N224B0018,CN,29.952,96.946
CN5N224B0024,CN,29.897,96.925
CN5N224B0048,CN,29.835,96.917
CN5N224B0049,CN,29.82,96.933
CN5N224B0053,CN,29.807,96.892
CN5N224B0077,CN,29.768,96.874
CN5N224B0107,CN,29.719,96.592
CN5N224F0009,CN,30.28,95.94
CN5N225D0021,CN,30.704,95.102
CN5N225E0030,CN,30.655,94.835
CN5N225E0034,CN,30.679,94.611
CN5N225E0048,CN,30.801,94.745
CN5N225E0069,CN,30.818,94.561
US2O00503017,US,68.4,-146.983
CN5N231A0014,CN,31.094,94.42
CN5N231B0005,CN,31.013,94.448
CN5N231B0024,CN,30.994,94.323
CN5N231B0091,CN,30.969,93.918
CN5N231B0094,CN,30.993,93.921
CN5N231C0016,CN,31.008,93.914
CN5N231C0025,CN,31.036,93.865
CN5N231C0062,CN,30.955,93.714
CN5N231D0011,CN,31.148,93.367
CN5N231D0062,CN,31.252,93.628
CN5N232A0024,CN,31.327,93.518
CN5N232A0028,CN,31.306,93.524
CN5N232A0042,CN,31.319,93.448
CN5N232A0070,CN,31.363,93.212
CN5N232A0075,CN,31.38,93.267
CN5N232B0022,CN,31.363,93.182
CN5N236B0005,CN,31.733,93.392
CN5N236B0021,CN,31.762,93.513
CN5N236B0030,CN,31.817,93.478
CN5N236D0002,CN,32.276,93.082
CN5N236D0016,CN,32.632,92.663
CN5N236D0028,CN,32.697,92.583
CN5N236D0073,CN,32.583,93.029
CN5N236D0104,CN,32.516,92.997
CN5N236D0134,CN,32.537,93.323
CN5N236E0005,CN,32.447,94.012
CN5N236E0017,CN,32.366,94.162
CN5N241E0026,CN,31.945,94.82
CN5N241F0003,CN,31.876,95.163
CN5N241F0010,CN,31.962,95.171
CN5N241G0027,CN,31.765,95.52
CN5N241H0016,CN,31.442,95.282
CN5N243C0012,CN,30.384,96.91
CN5N253A0007,CN,30.567,97.385
CN5N253G0010,CN,29.186,98.482
CN5N253I0002,CN,28.539,98.607
CN5O173BB036,CN,30.275,81.003
CN5O173BB040,CN,30.277,80.847
CN5O173BC001,CN,30.473,81.355
CN5O173BC052,CN,30.35,81.383
CN5O173BC063,CN,30.305,81.346
CN5O184B0004,CN,28.633,84.797
CN5O184B0012,CN,28.647,84.734
CN5O184B0040,CN,28.767,84.474
CN5O184B0064,CN,28.808,84.705
CN5O184B0081,CN,28.802,84.883
CN5O185B0034,CN,28.637,85.188
CN5O185C0004,CN,28.72,85.417
CN5O185D0033,CN,28.494,85.412
CN5O185D0034,CN,28.508,85.405
US2O00503030,US,68.85,-145.133
CN5O185D0055,CN,28.472,85.547
CN5O185D0072,CN,28.367,85.498
CN5O185D0100,CN,28.337,85.553
CN5O191BB016,CN,28.101,85.973
CN5O191BD022,CN,28.427,85.83
CN5O191BE032,CN,28.178,86.057
CN5O191CA018,CN,28.085,86.071
CN5O191CA028,CN,28.174,86.076
CN5O191CA037,CN,28.245,86.138
CN5O191CA051,CN,28.217,86.163
CN5O191CB071,CN,28.01,86.467
CN5O191CB077,CN,27.966,86.433
CN5O191CB089,CN,27.935,86.397
CN5O191CB095,CN,27.992,86.35
CN5O192BA056,CN,27.945,87.087
CN5O192BA059,CN,27.986,87.001
CN5O192BB021,CN,28.18,87.06
CN5O192BB038,CN,28.165,87.033
CN5O192BB063,CN,28.167,86.959
CN5O192BB077,CN,28.189,86.903
CN5O192BB084,CN,28.233,86.858
CN5O192BB092,CN,28.186,86.859
CN5O192BB098,CN,28.129,86.914
CN5O192BB128,CN,28.069,86.894
CN5O192BB141,CN,28.067,86.837
CN5O192BB155,CN,28.129,86.805
CN5O192CB043,CN,28.116,86.633
CN5O192CD003,CN,28.386,86.49
CN5O192CD006,CN,28.398,86.473
CN5O192CD007,CN,28.38,86.426
CN5O192DA001,CN,28.428,85.745
CN5O192EA020,CN,29,86.123
CN5O192EB011,CN,28.85,87.478
CN5O192FB105,CN,27.923,88.078
CN5O192FB163,CN,28.025,87.885
CN5O192GC025,CN,28.13,87.427
CN5O192GC028,CN,28.111,87.422
CN5O192GC029,CN,28.116,87.433
CN5O192GE064,CN,27.92,87.815
CN5O192GE069,CN,27.908,87.773
CN5O192GE127,CN,27.861,87.588
CN5O207BA057,CN,28.053,90.833
CN5O207BA068,CN,28.135,90.888
CN5O207BB016,CN,28.087,90.833
CN5O207BB045,CN,28.058,90.662
CN5O207BB089,CN,28.148,90.549
CN5O207BB093,CN,28.175,90.508
CN5O207BB129,CN,28.267,90.708
CN5O207BB132,CN,28.296,90.715
CN5O207BB185,CN,28.23,90.483
CN5O207BB223,CN,28.123,90.409
CN5O207BB231,CN,28.125,90.357
CN5O207BB238,CN,28.205,90.408
CN5O207BB284,CN,28.338,91.15
CN5O207BC059,CN,28.224,91.442
CN5O207BC091,CN,28.095,91.426
CN5O207DA031,CN,28.035,91.682
CN5O207DA043,CN,28.02,91.529
CN5O207DA091,CN,28.129,91.538
CN5O207DA095,CN,28.137,91.549
CN5O207DA113,CN,28.158,91.53
CN5O207DA176,CN,27.779,91.838
CN5O207DA203,CN,27.953,92.088
CN5O207DA205,CN,27.956,92.118
CN5O207DA206,CN,27.969,92.163
CN5O211B0002,CN,28.259,92.946
CN5O211B0072,CN,28.138,92.587
CN5O211B0110,CN,28.017,92.556
CN5O211B0118,CN,28.05,92.575
CN5O211B0164,CN,28.058,92.65
CN5O211B0198,CN,27.917,92.583
CN5O211B0207,CN,27.933,92.847
CN5O211B0220,CN,27.859,92.454
CN5O211B0325,CN,28.358,91.879
CN5O211B0339,CN,28.458,92.735
CN5O211B0416,CN,28.646,93.263
CN5O230A0008,CN,29.287,94.745
CN5O230A0016,CN,29.358,94.838
CN5O231A0043,CN,29.57,95.189
CN5O231A0047,CN,29.657,95.169
CN5O232A0025,CN,29.597,95.006
CN5O232A0035,CN,29.53,94.986
CN5O232A0043,CN,29.436,94.942
CN5O232A0055,CN,29.367,94.902
CN5O232A0094,CN,29.023,94.027
CN5O232A0100,CN,29.038,94.04
CN5O232A0104,CN,29.079,94.043
CN5O232A0116,CN,28.708,93.689
CN5O233A0041,CN,28.793,93.548
CN5O233A0073,CN,28.842,93.259
CN5O233A0075,CN,28.843,93.266
CN5O233A0088,CN,28.889,93.302
CN5O233A0095,CN,28.894,93.251
CN5O233A0132,CN,28.746,93.117
CN5O241B0012,CN,28.394,91.058
CN5O241B0021,CN,28.45,90.662
CN5O241D0011,CN,28.85,90.234
CN5O241D0043,CN,28.946,90.37
CN5O241E0002,CN,28.984,90.256
CN5O250B0003,CN,29.022,90.28
CN5O251A0004,CN,28.959,90.153
CN5O251B0015,CN,28.396,90.037
CN5O251C0007,CN,28.194,89.735
CN5O252A0001,CN,28.167,89.591
CN5O254A0008,CN,28.787,88.277
CN5O254B0016,CN,28.794,87.63
CN5O255C0004,CN,29.054,87.259
CN5O255D0001,CN,29.109,86.528
CN5O255E0014,CN,29.068,86.131
CN5O255E0015,CN,29.057,86.13
CN5O256A0010,CN,28.979,85.037
CN5O256B0012,CN,28.919,84.956
US2O00601006,US,68.967,-144
CN5O256C0072,CN,28.956,84.437
CN5O256C0087,CN,28.947,84.416
CN5O256C0104,CN,28.912,84.233
CN5O257B0023,CN,29.402,83.814
CN5O257C0114,CN,29.276,83.495
CN5O257C0129,CN,29.286,83.463
CN5O257C0192,CN,29.704,83.07
CN5O257E0017,CN,29.958,82.503
CN5O258A0022,CN,30.152,82.243
CN5O258B0007,CN,30.248,82.161
CN5O260A0011,CN,30.764,82.432
CN5O260A0039,CN,30.772,82.65
CN5O261A0043,CN,30.75,82.847
CN5O261A0084,CN,30.833,83
CN5O261A0117,CN,30.683,83.292
CN5O261B0009,CN,30.587,83.373
CN5O261B0024,CN,30.52,83.425
CN5O261B0042,CN,30.472,83.566
CN5O261B0056,CN,30.524,84.084
CN5O261B0067,CN,30.363,83.958
CN5O261B0069,CN,30.354,83.947
CN5O261B0119,CN,30.47,83.771
CN5O261C0017,CN,30.402,83.824
CN5O261C0022,CN,30.388,83.841
CN5O261C0035,CN,30.331,83.809
CN5O261C0065,CN,30.346,83.938
CN5O261C0069,CN,30.311,83.914
CN5O261C0082,CN,30.284,83.915
CN5O262A0008,CN,29.878,84.54
CN5O262A0025,CN,29.802,84.573
CN5O262B0024,CN,29.836,84.65
CN5O262B0034,CN,29.997,84.862
CN5O262B0074,CN,29.995,84.932
CN5O262B0085,CN,29.98,84.998
CN5O262B0093,CN,29.968,85.004
CN5O262B0107,CN,29.982,84.997
CN5O262B0112,CN,30.014,84.971
CN5O264A0044,CN,29.706,85.951
CN5O264A0045,CN,29.684,85.937
CN5O264B0064,CN,29.691,86.409
CN5O264B0101,CN,29.689,86.5
CN5O264B0120,CN,29.674,86.814
CN5O264B0131,CN,29.66,86.852
CN5O264B0136,CN,29.622,86.856
CN5O264C0007,CN,29.669,86.87
CN5O264D0017,CN,29.706,87.454
CN5O264D0031,CN,29.824,87.529
CN5O264D0036,CN,29.769,87.514
CN5O264D0086,CN,29.711,87.229
CN5O265B0017,CN,30.082,89.391
CN5O265B0085,CN,30.092,89.629
CN5O265B0101,CN,30.139,89.663
CN5O265B0120,CN,29.883,89.931
CN5O266A0001,CN,29.503,89.852
CN5O266A0057,CN,29.822,90.126
CN5O270B0101,CN,29.591,90.488
CN5O270B0131,CN,29.877,90.244
CN5O270B0160,CN,29.978,90.135
CN5O270B0233,CN,30.113,90.291
CN5O270B0238,CN,30.129,90.261
CN5O270B0325,CN,30.245,90.289
CN5O270B0377,CN,30.233,90.438
CN5O270B0395,CN,30.277,90.507
CN5O270C0012,CN,30.316,90.491
CN5O270C0056,CN,30.343,90.619
CN5O270C0076,CN,30.402,90.663
CN5O270C0080,CN,30.415,90.652
CN5O270C0149,CN,30.53,90.952
CN5O270C0215,CN,30.824,91.482
CN5O270C0260,CN,30.776,91.785
CN5O270C0296,CN,30.512,91.864
CN5O270D0018,CN,30.237,92.619
CN5O270D0020,CN,30.23,92.606
CN5O270D0029,CN,30.288,92.28
CN5O270D0063,CN,30.329,91.991
CN5O270D0064,CN,30.335,91.986
CN5O271A0009,CN,29.461,92.636
CN5O271A0011,CN,29.456,92.633
CN5O271A0079,CN,29.39,92.835
CN5O271A0144,CN,29.481,93.053
CN5O271B0025,CN,29.426,93.659
CN5O272A0053,CN,29.588,93.606
CN5O272A0076,CN,29.732,93.463
CN5O272A0080,CN,29.728,93.447
CN5O272A0098,CN,29.685,93.497
CN5O272A0118,CN,29.636,93.358
CN5O272A0202,CN,29.588,93.086
CN5O272A0256,CN,29.761,92.959
CN5O272A0259,CN,29.767,92.987
CN5O272A0392,CN,29.721,92.9
CN5O272A0394,CN,29.739,92.883
CN5O272A0475,CN,29.745,92.612
CN5O272A0554,CN,29.892,92.261
CN5O272B0078,CN,30.363,93.136
CN5O272B0169,CN,30.223,93.267
CN5O272B0182,CN,30.349,93.32
CN5O272B0283,CN,30.154,93.568
CN5O272B0305,CN,30.223,93.554
CN5O272B0325,CN,30.221,93.678
CN5O272B0401,CN,30.197,93.773
CN5O272B0429,CN,30.296,93.949
CN5O272B0431,CN,30.287,93.979
CN5O280B0012,CN,29.927,94.964
CN5O280B0015,CN,29.904,94.916
CN5O280B0016,CN,29.857,94.891
CN5O280B0028,CN,29.774,94.808
CN5O280C0024,CN,30.185,94.491
CN5O280C0070,CN,30.071,94.842
CN5O281A0004,CN,30.095,94.861
CN5O281A0012,CN,30.173,94.836
CN5O281A0014,CN,30.154,94.829
CN5O281A0032,CN,30.212,94.606
CN5O281A0040,CN,30.255,94.535
CN5O281A0063,CN,30.267,94.371
CN5O281A0135,CN,30.44,94.013
CN5O281A0170,CN,30.42,93.836
CN5O281A0173,CN,30.43,93.822
CN5O281A0301,CN,30.514,93.732
CN5O281A0318,CN,30.5,93.813
CN5O281A0375,CN,30.547,93.65
CN5O281A0518,CN,30.52,93.027
CN5O281B0026,CN,30.978,93.491
CN5O281B0049,CN,30.867,93.557
CN5O281B0079,CN,30.764,93.62
CN5O281B0196,CN,30.587,93.936
CN5O281B0224,CN,30.552,94.078
CN5O281B0268,CN,30.622,93.933
CN5O281B0319,CN,30.833,93.711
CN5O281B0321,CN,30.841,93.715
CN5O281B0329,CN,30.864,93.691
CN5O281B0330,CN,30.862,93.684
CN5O281B0389,CN,30.838,93.923
CN5O281B0417,CN,30.742,93.966
CN5O281B0464,CN,30.774,94.056
CN5O281B0498,CN,30.801,94.38
CN5O281B0552,CN,30.693,94.528
CN5O281B0667,CN,30.492,94.335
CN5O281B0668,CN,30.564,94.34
CN5O281B0669,CN,30.548,94.337
CN5O281B0672,CN,30.536,94.355
CN5O281B0696,CN,30.377,94.544
CN5O281B0705,CN,30.428,94.579
CN5O281B0707,CN,30.343,94.69
CN5O281B0736,CN,30.43,94.826
CN5O281B0742,CN,30.493,94.781
CN5O281B0747,CN,30.565,94.766
CN5O281B0808,CN,30.466,95.065
CN5O281B0833,CN,30.457,95.14
CN5O281B0841,CN,30.358,95.074
CN5O281B0843,CN,30.359,95.022
CN5O281B0889,CN,30.129,95.24
CN5O282A0017,CN,30.017,95.38
CN5O282A0038,CN,30.024,95.4
CN5O282A0091,CN,30.48,95.176
CN5O282A0127,CN,30.309,95.304
CN5O282A0225,CN,30.518,95.513
CN5O282A0263,CN,30.364,95.516
CN5O282A0280,CN,30.286,95.471
CN5O282A0308,CN,30.283,95.622
CN5O282A0310,CN,30.26,95.628
CN5O282A0315,CN,30.227,95.604
CN5O282A0371,CN,30.306,95.647
CN5O282A0381,CN,30.324,95.705
CN5O282A0503,CN,29.931,95.759
CN5O282A0520,CN,29.847,95.856
CN5O282A0541,CN,29.897,95.941
CN5O282A0559,CN,29.855,96.03
CN5O282A0566,CN,29.887,96.01
CN5O282A0575,CN,29.94,96.048
CN5O282A0598,CN,30.14,95.842
CN5O282A0648,CN,30.235,96.028
CN5O282A0660,CN,30.107,96.188
CN5O282A0709,CN,29.958,96.211
CN5O282A0744,CN,29.832,96.244
CN5O282A0758,CN,29.897,96.349
CN5O282A0770,CN,29.836,96.357
CN5O282A0772,CN,29.814,96.367
CN5O282A0813,CN,29.793,96.433
CN5O282A0887,CN,29.643,96.567
CN5O282A0908,CN,29.566,96.649
CN5O282A0918,CN,29.541,96.73
CN5O282A0946,CN,29.609,96.826
CN5O282A0980,CN,29.595,96.865
CN5O282A0998,CN,29.602,96.956
CN5O282A1002,CN,29.624,96.963
CN5O282A1022,CN,29.698,97.015
CN5O282A1041,CN,29.581,97.081
